month,noCDI,rep_1stcomp_any_mo,rep_1stcompN_mo,obs3w,rep3w,obsp,repp,obst,rept,vocab_type,wordcount,obs3w_label,rep3w_label,obsp_label,repp_label,subj
15,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,14,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",515
16,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,16,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",515
17,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,19,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",515
18,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,46,NA,NA,NA,NA,515
6,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",375
7,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",375
8,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",375
9,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",375
10,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",375
11,FALSE,8,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInounprod,1,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",375
12,FALSE,8,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,CDInounprod,1,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",375
13,FALSE,8,8,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,1,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",375
14,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,1,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",375
15,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,5,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",375
16,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,8,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",375
17,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,8,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",375
18,FALSE,8,8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,18,NA,NA,NA,NA,375
6,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",738
7,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",738
8,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",738
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInounprod,2,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",738
10,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInounprod,2,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",738
11,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,CDInounprod,2,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",738
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDInounprod,2,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",738
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",738
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",738
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",738
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,6,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",738
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,11,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",738
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,15,NA,NA,NA,NA,738
6,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",575
7,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",575
8,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",575
9,FALSE,9,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInounprod,2,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",575
10,FALSE,9,9,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,CDInounprod,2,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",575
11,FALSE,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CDInounprod,2,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",575
12,FALSE,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CDInounprod,2,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",575
13,FALSE,9,9,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CDInounprod,2,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",575
14,FALSE,9,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDInounprod,2,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",575
15,FALSE,9,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDInounprod,2,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",575
16,FALSE,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",575
17,FALSE,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",575
18,FALSE,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,NA,NA,NA,NA,575
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",639
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",639
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",639
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",639
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",639
11,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",639
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",639
13,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",639
14,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",639
15,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",639
16,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",639
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",639
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,3,NA,NA,NA,NA,639
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",168
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",168
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",168
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",168
10,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",168
11,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",168
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDInounprod,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",168
13,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDInounprod,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",168
14,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,CDInounprod,0,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",168
15,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInounprod,1,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",168
16,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,1,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",168
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,1,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",168
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,4,NA,NA,NA,NA,168
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",737
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",737
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",737
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",737
10,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",737
11,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",737
12,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,CDInounprod,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",737
13,FALSE,6,6,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,CDInounprod,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",737
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,1,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",737
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,5,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",737
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,9,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",737
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,17,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",737
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,22,NA,NA,NA,NA,737
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",518
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",518
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",518
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",518
10,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",518
11,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",518
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,4,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",518
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,10,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",518
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,15,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",518
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,19,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",518
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,24,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",518
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,33,NA,NA,NA,NA,518
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",151
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",151
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",151
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",151
10,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",151
11,FALSE,6,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",151
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,6,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",151
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,6,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",151
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,6,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",151
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",255
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",255
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",255
9,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",255
10,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",255
11,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",255
12,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",255
13,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",255
14,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",255
15,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",255
16,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",255
17,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",255
18,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,NA,NA,NA,NA,255
6,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",893
7,FALSE,6,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",893
9,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",893
10,FALSE,6,6,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",893
11,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",893
12,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CDInounprod,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",893
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,CDInounprod,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",893
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",893
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",893
6,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",424
7,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",424
8,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",424
9,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",424
11,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",424
12,FALSE,NA,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,CDInounprod,2,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",424
13,FALSE,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDInounprod,3,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",424
14,FALSE,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDInounprod,5,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",424
15,FALSE,NA,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,CDInounprod,5,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",424
16,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,7,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",424
17,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,10,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",424
10,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",424
6,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",351
7,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",351
8,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",351
9,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",351
11,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",351
12,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",351
13,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,3,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",351
14,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,6,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",351
15,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,8,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",351
16,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,13,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",351
17,FALSE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,22,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",351
10,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",351
6,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",950
7,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",950
8,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",950
9,FALSE,7,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",950
10,FALSE,7,7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",950
11,FALSE,7,7,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",950
12,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDInounprod,0,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",950
13,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDInounprod,0,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",950
14,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDInounprod,0,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",950
15,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDInounprod,0,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",950
16,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,CDInounprod,0,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",950
17,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,"0c, 44w","0c, 44w","0np, 44p","0np, 44p",950
18,FALSE,7,7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,0,NA,NA,NA,NA,950
6,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","40np, 4p",563
7,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CDInounprod,0,"44c, 0w","44c, 0w","44np, 0p","35np, 9p",563
8,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInounprod,0,"44c, 0w","43c, 1w","39np, 5p","33np, 11p",563
9,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInounprod,0,"44c, 0w","40c, 4w","38np, 6p","26np, 18p",563
10,FALSE,6,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,CDInounprod,0,"41c, 3w","37c, 7w","29np, 15p","21np, 23p",563
11,FALSE,6,6,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,CDInounprod,0,"36c, 8w","24c, 20w","25np, 19p","12np, 32p",563
12,FALSE,6,6,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,1,"19c, 25w","15c, 29w","11np, 33p","6np, 38p",563
13,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,1,"14c, 30w","8c, 36w","10np, 34p","3np, 41p",563
14,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"7c, 37w","4c, 40w","5np, 39p","1np, 43p",563
15,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"5c, 39w","3c, 41w","5np, 39p","1np, 43p",563
16,FALSE,6,6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,CDInounprod,2,"4c, 40w","0c, 44w","0np, 44p","0np, 44p",563
